rental_date,rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
2024-01-06,19,501,광진구의회 앞,정기,F,30대,1,20.21,0.2,880,5
2024-01-06,19,326,안국역 5번출구 앞,정기,F,40대,1,49.21,0.51,2180,16
2024-01-06,19,338,세운스퀘어 앞,정기,F,40대,1,71.56,0.64,2780,24
2024-01-06,19,113,홍대입구역 2번출구 앞,정기,F,40대,1,33.72,0.3,1310,8
2024-01-06,19,229,양평1 보행육교 앞,정기,F,40대,1,276.96,2.5,10760,48
2024-01-06,19,253,신풍역 5번출구 인근,정기,F,40대,1,27.32,0.27,1150,5
2024-01-06,19,568,청계8가사거리 부근,정기,F,40대,1,24.2,0.22,940,6
2024-01-06,19,921,신도고등학교,정기,F,40대,1,91.72,0.73,3130,29
2024-01-06,19,213,KT앞,정기,F,40대,1,44.41,0.41,1780,9
2024-01-06,19,419,홈플러스 앞,정기,F,40대,1,102.19,1.17,5060,35
2024-01-06,19,516,광진메디칼 앞,정기,F,50대,1,20.67,0.2,870,15
2024-01-06,19,371,동대입구역 6번출구 뒤,정기,F,50대,1,29.94,0.19,840,7
2024-01-06,19,238,제2구민체육센타 앞,정기,F,50대,1,15.44,0.14,600,5
2024-01-06,19,247,당산역 10번출구 앞,정기,F,50대,1,33.2,0.3,1290,8
2024-01-06,19,800,목월공원 앞,정기,F,50대,1,37.9,0.38,1650,15
2024-01-06,19,133,해담는다리,정기,F,50대,1,88.66,0.9,3860,21
2024-01-06,19,560,비전교회 앞,정기,F,50대,1,44.43,0.43,1870,25
2024-01-06,19,625,답십리초등학교 앞(현대시장 옆),정기,F,50대,1,44.91,0.38,1620,6
2024-01-06,19,306,광화문역 7번출구 앞,정기,F,60대,1,197.43,1.78,7670,43
2024-01-06,19,113,홍대입구역 2번출구 앞,정기,M,~10대,1,25.92,0.28,1190,7
2024-01-06,19,114,홍대입구역 8번출구 앞,정기,M,~10대,1,318.44,1.92,8290,56
2024-01-06,19,507,성수아이에스비즈타워 앞,정기,M,20대,1,80.76,0.72,3090,16
2024-01-06,19,514,성수사거리 버스정류장 앞,정기,M,20대,1,47.12,0.39,1700,16
2024-01-06,19,302,경복궁역 4번출구 뒤,정기,M,20대,1,43.78,0.38,1650,8
2024-01-06,19,115,사루비아 빌딩 앞,정기,M,20대,1,28.83,0.21,910,6
2024-01-06,19,307,서울역사박물관 앞,정기,M,20대,1,48.51,0.41,1750,11
2024-01-06,19,312,시청역 1번출구 뒤,정기,M,20대,1,84.05,0.66,2830,16
2024-01-06,19,328,탑골공원 앞,정기,M,20대,1,72.84,0.66,2830,17
2024-01-06,19,334,종로3가역 2번출구 뒤,정기,M,20대,1,15.25,0.13,550,5
2024-01-06,19,340,혜화동 로터리,정기,M,20대,1,240.33,2.01,8670,42
2024-01-06,19,358,성대입구 사거리,정기,M,20대,2,124.19,0.91,3910,25
2024-01-06,19,113,홍대입구역 2번출구 앞,정기,M,20대,2,77.45,0.68,2920,12
2024-01-06,19,118,광흥창역 2번출구 앞,정기,M,20대,1,11.09,0.08,350,3
2024-01-06,19,380,CJ제일제당 앞,정기,M,20대,1,45.74,0.36,1540,9
2024-01-06,19,143,공덕역 2번출구,정기,M,20대,1,54.95,0.43,1850,9
2024-01-06,19,144,공덕역 8번출구,정기,M,20대,1,36.31,0.3,1310,6
2024-01-06,19,145,공덕역 5번출구,정기,M,20대,1,42.99,0.39,1670,9
2024-01-06,19,146,마포역 1번출구 뒤,정기,M,20대,1,239.82,1.76,7570,39
2024-01-06,19,119,서강나루 공원,정기,M,20대,1,37.07,0.27,1170,5
2024-01-06,19,156,서울서부지방법원 앞,정기,M,20대,2,153.68,1.03,4440,35
2024-01-06,19,162,봉원고가차도 밑,정기,M,20대,1,46.29,0.39,1670,6
2024-01-06,19,163,명지전문대학교 정문 앞,정기,M,20대,1,22.91,0.21,890,6
2024-01-06,19,172,서대문소방서,정기,M,20대,1,24.71,0.22,960,10
2024-01-06,19,530,청계벽산아파트 앞,정기,M,20대,1,167.81,1.31,5650,35
2024-01-06,19,244,영등포삼환아파트 앞,정기,M,20대,1,19.05,0.17,740,4
2024-01-06,19,128,신촌역(2호선) 1번출구 옆,정기,M,20대,1,89.62,0.76,3280,26
2024-01-06,19,130,신촌역(2호선) 7번출구 앞,정기,M,20대,1,12.26,0.1,430,4
2024-01-06,19,132,창천문화공원,정기,M,20대,3,123.66,1.05,4520,29
2024-01-06,19,183,하늘채코오롱아파트 건너편,정기,M,20대,1,36.87,0.31,1330,10
2024-01-06,19,568,청계8가사거리 부근,정기,M,20대,1,0,0,0,6
2024-01-06,19,572,국립정신 건강센터 앞,정기,M,20대,1,105.61,0.88,3810,16
2024-01-06,19,102,망원역 1번출구 앞,정기,M,20대,1,115,1.12,4840,42
2024-01-06,19,639,서울시립대 후문,정기,M,20대,2,73.82,0.57,2430,9
2024-01-06,19,141,연대 대운동장 옆,정기,M,20대,1,29.35,0.25,1090,6
2024-01-06,19,825,서빙고동 주민센터 앞,정기,M,20대,1,120.98,1.09,4700,50
2024-01-06,19,201,진미파라곤 앞,정기,M,20대,1,145.69,1.31,5660,30
2024-01-06,19,105,합정역 5번출구 앞,정기,M,20대,1,62.55,0.56,2430,10
2024-01-06,19,225,앙카라공원 앞,정기,M,20대,1,64.94,0.48,2050,10
2024-01-06,19,226,샛강역 1번출구 앞,정기,M,20대,1,13.8,0.12,520,3
2024-01-06,19,106,합정역 7번출구 앞,정기,M,20대,1,17.29,0.17,740,5
2024-01-06,19,412,DMC산학협력연구센터 앞,정기,M,20대,2,176.93,1.34,5770,33
2024-01-06,19,414,상암동주민센터 옆,정기,M,20대,1,46.17,0.49,2120,31
2024-01-06,19,108,서교동 사거리,정기,M,30대,1,60.3,0.44,1880,10
2024-01-06,19,509,이마트 버스정류소 옆,정기,M,30대,3,113.53,0.88,3760,17
2024-01-06,19,511,서울숲역 4번 출구 옆,정기,M,30대,1,172.85,1.04,4500,21
2024-01-06,19,300,정동사거리,정기,M,30대,1,169.9,1.61,6920,24
2024-01-06,19,303,광화문역 1번출구 앞,정기,M,30대,2,70.86,0.58,2510,26
2024-01-06,19,305,종로구청 옆,정기,M,30대,1,37.42,0.31,1350,13
2024-01-06,19,312,시청역 1번출구 뒤,정기,M,30대,1,155.33,1.21,5230,42
2024-01-06,19,324,신세계백화점 본점 앞,정기,M,30대,1,28.65,0.25,1080,11
